year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2002,PRK,LVA,ALL,2000,0.0000037%
2002,PRK,NLD,ALL,17138547,0.032%
2002,PRK,POL,ALL,377000,0.00070%
2002,PRK,PRT,ALL,10921,0.000020%
2002,PRK,ROU,ALL,6000,0.000011%
2002,PRK,RUS,ALL,68585414,0.13%
2002,PRK,SVK,ALL,49824,0.000092%
2002,PRK,SVN,ALL,213626,0.00039%
2002,PRK,SWE,ALL,4167617,0.0077%
2002,PRK,UKR,ALL,3251605,0.0060%
2002,PRK,CAN,ALL,13216243,0.024%
2002,PRK,CRI,ALL,626314,0.0012%
2002,PRK,CUB,ALL,48505,0.000089%
2002,PRK,DOM,ALL,28314938,0.052%
2002,PRK,HND,ALL,4240102,0.0078%
2002,PRK,JAM,ALL,22168,0.000041%
2002,PRK,MEX,ALL,17672013,0.033%
2002,PRK,TTO,ALL,245894,0.00045%
2002,PRK,USA,ALL,24290327,0.045%
2002,PRK,FJI,ALL,34554,0.000064%
2002,PRK,PNG,ALL,2205,0.0000041%
2002,PRK,BOL,ALL,15212,0.000028%
2002,PRK,BRA,ALL,98675242,0.18%
2002,PRK,CHL,ALL,991667,0.0018%
2002,PRK,ECU,ALL,767693,0.0014%
2002,PRK,PER,ALL,3658305,0.0067%
2002,PRK,SUR,ALL,2145,0.0000040%
2002,PRK,URY,ALL,147603,0.00027%
2003,PRK,BEN,ALL,16993,0.000031%
2003,PRK,CIV,ALL,1160253,0.0021%
2003,PRK,ETH,ALL,33231,0.000061%
2003,PRK,GAB,ALL,571319,0.0011%
2003,PRK,GHA,ALL,65909,0.00012%
2003,PRK,GMB,ALL,15644,0.000029%
2003,PRK,KEN,ALL,65842,0.00012%
2003,PRK,MDG,ALL,17790,0.000033%
2003,PRK,MRT,ALL,19966,0.000037%
2003,PRK,MUS,ALL,227840,0.00042%
2003,PRK,TGO,ALL,6436,0.000012%
2003,PRK,TUN,ALL,65137,0.00012%
2003,PRK,TZA,ALL,59286,0.00011%
2003,PRK,ZAF,ALL,7829481,0.014%
2003,PRK,AZE,ALL,1430,0.0000026%
2003,PRK,BGD,ALL,106705,0.00020%
2003,PRK,BRN,ALL,5030,0.0000093%
2003,PRK,CHN,ALL,620124770,1.1%
2003,PRK,CYP,ALL,8589,0.000016%
2003,PRK,GEO,ALL,21250,0.000039%
2003,PRK,HKG,ALL,11749187,0.022%
2003,PRK,IDN,ALL,1996769,0.0037%
2003,PRK,IND,ALL,122322969,0.23%
2003,PRK,ISR,ALL,22000,0.000041%
2003,PRK,JPN,ALL,73764656,0.14%
2003,PRK,KGZ,ALL,269200,0.00050%
2003,PRK,KHM,ALL,60886,0.00011%
2003,PRK,LKA,ALL,27377,0.000050%
2003,PRK,MAC,ALL,9511,0.000018%
2003,PRK,MNG,ALL,101009,0.00019%
2003,PRK,MYS,ALL,6736703,0.012%
2003,PRK,NPL,ALL,64056,0.00012%
2003,PRK,PAK,ALL,1415016,0.0026%
2003,PRK,PHL,ALL,360214,0.00066%
2003,PRK,SGP,ALL,50835405,0.094%
2003,PRK,SYR,ALL,14544,0.000027%
2003,PRK,THA,ALL,200935883,0.37%
2003,PRK,TUR,ALL,1294282,0.0024%
2003,PRK,AUT,ALL,1332868,0.0025%
2003,PRK,BGR,ALL,1290417,0.0024%
2003,PRK,BLR,ALL,2075900,0.0038%
2003,PRK,BLX,ALL,12167440,0.022%
2003,PRK,CHE,ALL,5884569,0.011%
2003,PRK,CZE,ALL,280174,0.00052%
2003,PRK,DEU,ALL,65221000,0.12%
2003,PRK,DNK,ALL,12268828,0.023%
2003,PRK,ESP,ALL,11229446,0.021%
2003,PRK,EST,ALL,9305,0.000017%
2003,PRK,FIN,ALL,1283682,0.0024%
2003,PRK,FRA,ALL,3721571,0.0069%
2003,PRK,GBR,ALL,13877879,0.026%
2003,PRK,GRC,ALL,651854,0.0012%
2003,PRK,HRV,ALL,36728,0.000068%
2003,PRK,HUN,ALL,113000,0.00021%
2003,PRK,IRL,ALL,11699,0.000022%
2003,PRK,ITA,ALL,27758200,0.051%
2003,PRK,LTU,ALL,150000,0.00028%
2003,PRK,NLD,ALL,13128978,0.024%
2003,PRK,POL,ALL,1362000,0.0025%
2003,PRK,PRT,ALL,102636,0.00019%
2003,PRK,ROU,ALL,4666145,0.0086%
2003,PRK,RUS,ALL,110693460,0.20%
2003,PRK,SVK,ALL,10711,0.000020%
2003,PRK,SVN,ALL,896090,0.0017%
2003,PRK,SWE,ALL,5979383,0.011%
2003,PRK,UKR,ALL,687170,0.0013%
2003,PRK,BLZ,ALL,12962,0.000024%
2003,PRK,CAN,ALL,19753111,0.036%
2003,PRK,CRI,ALL,274657,0.00051%
2003,PRK,CUB,ALL,4034007,0.0074%
2003,PRK,DOM,ALL,59049601,0.11%
2003,PRK,HND,ALL,6953169,0.013%
2003,PRK,JAM,ALL,7376,0.000014%
2003,PRK,MEX,ALL,6828485,0.013%
2003,PRK,TTO,ALL,30287,0.000056%
2003,PRK,USA,ALL,6608319,0.012%
2003,PRK,FJI,ALL,46396,0.000086%
2003,PRK,PNG,ALL,648377,0.0012%
2003,PRK,BOL,ALL,353531,0.00065%
2003,PRK,BRA,ALL,73609015,0.14%
2003,PRK,CHL,ALL,4060344,0.0075%
2003,PRK,COL,ALL,700397,0.0013%
2003,PRK,ECU,ALL,225318,0.00042%
2003,PRK,PER,ALL,1357220,0.0025%
2003,PRK,PRY,ALL,20748,0.000038%
2003,PRK,SUR,ALL,13023,0.000024%
2003,PRK,URY,ALL,19054,0.000035%
2003,PRK,VEN,ALL,5154,0.0000095%
2004,PRK,BEN,ALL,283784,0.00052%
2004,PRK,EGY,ALL,21589,0.000040%
2004,PRK,ETH,ALL,29993,0.000055%
2004,PRK,GAB,ALL,1379441,0.0025%
2004,PRK,GIN,ALL,54290,0.00010%
2004,PRK,KEN,ALL,34358,0.000063%
2004,PRK,MDG,ALL,32117,0.000059%
2004,PRK,MRT,ALL,58982,0.00011%
2004,PRK,MUS,ALL,30954,0.000057%
2004,PRK,RWA,ALL,28994,0.000053%
2004,PRK,SEN,ALL,170778,0.00031%
2004,PRK,SYC,ALL,2025,0.0000037%
2004,PRK,TUN,ALL,9594,0.000018%
2004,PRK,TZA,ALL,3797,0.0000070%
2004,PRK,UGA,ALL,134225,0.00025%
2004,PRK,ZAF,ALL,6627734,0.012%
2004,PRK,ZWE,ALL,63817,0.00012%
2004,PRK,AZE,ALL,13236,0.000024%
2004,PRK,BGD,ALL,278560,0.00051%
2004,PRK,BHR,ALL,187055,0.00034%
2004,PRK,BRN,ALL,7698,0.000014%
2004,PRK,CHN,ALL,775164970,1.4%
2004,PRK,GEO,ALL,232844,0.00043%
2004,PRK,HKG,ALL,10763163,0.020%
2004,PRK,IDN,ALL,3684058,0.0068%
2004,PRK,IND,ALL,172890590,0.32%
2004,PRK,JOR,ALL,232320,0.00043%
2004,PRK,JPN,ALL,71372961,0.13%
2004,PRK,KGZ,ALL,499157,0.00092%
2004,PRK,KHM,ALL,105678,0.00019%
2004,PRK,LBN,ALL,21000,0.000039%
2004,PRK,MAC,ALL,194169,0.00036%
2004,PRK,MNG,ALL,170547,0.00031%
2004,PRK,MYS,ALL,19844847,0.037%
2004,PRK,PAK,ALL,6313638,0.012%
2004,PRK,PHL,ALL,90906,0.00017%
2004,PRK,QAT,ALL,36831698,0.068%
2004,PRK,SGP,ALL,41296676,0.076%
2004,PRK,THA,ALL,236824159,0.44%
2004,PRK,TUR,ALL,749743,0.0014%
2004,PRK,YEM,ALL,9266,0.000017%
2004,PRK,AUT,ALL,5151502,0.0095%
2004,PRK,BGR,ALL,4122695,0.0076%
2004,PRK,BLR,ALL,2085500,0.0038%
2004,PRK,BLX,ALL,17683977,0.033%
2004,PRK,CHE,ALL,4949687,0.0091%
2004,PRK,CZE,ALL,2446034,0.0045%
2004,PRK,DEU,ALL,61715000,0.11%
2004,PRK,DNK,ALL,11252853,0.021%
2004,PRK,ESP,ALL,8674381,0.016%
2004,PRK,EST,ALL,5959,0.000011%
2004,PRK,FIN,ALL,69869,0.00013%
2004,PRK,FRA,ALL,6411084,0.012%
2004,PRK,GBR,ALL,372330,0.00069%
2004,PRK,GRC,ALL,483984,0.00089%
2004,PRK,HRV,ALL,1010300,0.0019%
2004,PRK,HUN,ALL,370000,0.00068%
2004,PRK,IRL,ALL,47019,0.000087%
2004,PRK,ITA,ALL,10805169,0.020%
2004,PRK,LTU,ALL,2114,0.0000039%
2004,PRK,NLD,ALL,10990362,0.020%
2004,PRK,NOR,ALL,5258,0.0000097%
2004,PRK,POL,ALL,1669249,0.0031%
2004,PRK,PRT,ALL,42332,0.000078%
2004,PRK,ROU,ALL,930115,0.0017%
2004,PRK,RUS,ALL,204849279,0.38%
2004,PRK,SVK,ALL,682086,0.0013%
2004,PRK,SVN,ALL,461602,0.00085%
2004,PRK,SWE,ALL,26004034,0.048%
2004,PRK,UKR,ALL,4331940,0.0080%
2004,PRK,YUG,ALL,1549,0.0000029%
2004,PRK,BLZ,ALL,7713,0.000014%
2004,PRK,CAN,ALL,20291937,0.037%
2004,PRK,CRI,ALL,12209,0.000023%
2004,PRK,CUB,ALL,153110,0.00028%
2004,PRK,DOM,ALL,85025604,0.16%
2004,PRK,HND,ALL,8159115,0.015%
2004,PRK,JAM,ALL,93645,0.00017%
2004,PRK,MEX,ALL,6956947,0.013%
2004,PRK,NIC,ALL,566100,0.0010%
2004,PRK,USA,ALL,23750195,0.044%
2004,PRK,AUS,ALL,2773968,0.0051%
2004,PRK,FJI,ALL,82506,0.00015%
2004,PRK,PNG,ALL,372060,0.00069%
2004,PRK,BOL,ALL,336740,0.00062%
2004,PRK,BRA,ALL,170054122,0.31%
2004,PRK,CHL,ALL,14224055,0.026%
2004,PRK,COL,ALL,385204,0.00071%
2004,PRK,ECU,ALL,22080107,0.041%
2004,PRK,PER,ALL,2907613,0.0054%
2004,PRK,PRY,ALL,836787,0.0015%
2004,PRK,SUR,ALL,1445,0.0000027%
2004,PRK,URY,ALL,927125,0.0017%
2005,PRK,DZA,ALL,351763,0.00065%
2005,PRK,ETH,ALL,665854,0.0012%
2005,PRK,GAB,ALL,63722275,0.12%
2005,PRK,GIN,ALL,170968,0.00032%
2005,PRK,KEN,ALL,1493571,0.0028%
2005,PRK,MDG,ALL,20241,0.000037%
2005,PRK,MLI,ALL,31582,0.000058%
2005,PRK,MOZ,ALL,55018,0.00010%
2005,PRK,MUS,ALL,12471,0.000023%
2005,PRK,SEN,ALL,190929,0.00035%
2005,PRK,SYC,ALL,39697,0.000073%
2005,PRK,TUN,ALL,23053,0.000043%
2005,PRK,ZAF,ALL,7292827,0.013%
2005,PRK,ZWE,ALL,410504,0.00076%
2005,PRK,BGD,ALL,92855,0.00017%
2005,PRK,BHR,ALL,252478,0.00047%
2005,PRK,CHN,ALL,1068820803,2.0%
2005,PRK,GEO,ALL,47904,0.000088%
2005,PRK,HKG,ALL,9347149,0.017%
2005,PRK,IDN,ALL,6602356,0.012%
2005,PRK,IND,ALL,37810908,0.070%
2005,PRK,IRN,ALL,10965,0.000020%
2005,PRK,ISR,ALL,45000,0.000083%
2005,PRK,JPN,ALL,59789726,0.11%
2005,PRK,KGZ,ALL,999106,0.0018%
2005,PRK,KHM,ALL,5481,0.000010%
2005,PRK,LBN,ALL,11000,0.000020%
2005,PRK,LKA,ALL,3270,0.0000060%
2005,PRK,MAC,ALL,28599,0.000053%
2005,PRK,MNG,ALL,1716,0.0000032%
2005,PRK,MYS,ALL,17243665,0.032%
2005,PRK,PAK,ALL,4323815,0.0080%
2005,PRK,QAT,ALL,171198764,0.32%
2005,PRK,SAU,ALL,5735250,0.011%
2005,PRK,SGP,ALL,55430138,0.10%
2005,PRK,SYR,ALL,51417,0.000095%
2005,PRK,THA,ALL,206164324,0.38%
2005,PRK,TUR,ALL,467306,0.00086%
2005,PRK,VNM,ALL,563238,0.0010%
2005,PRK,ALB,ALL,2202,0.0000041%
2005,PRK,AUT,ALL,1895394,0.0035%
2005,PRK,BGR,ALL,3048348,0.0056%
2005,PRK,BLR,ALL,5675600,0.010%
2005,PRK,BLX,ALL,10773507,0.020%
2005,PRK,CHE,ALL,3590895,0.0066%
2005,PRK,CZE,ALL,363333,0.00067%
2005,PRK,DEU,ALL,58421000,0.11%
2005,PRK,DNK,ALL,10894865,0.020%
2005,PRK,ESP,ALL,9533270,0.018%
2005,PRK,FIN,ALL,2332670,0.0043%
2005,PRK,FRA,ALL,7471670,0.014%
2005,PRK,GBR,ALL,502314,0.00093%
2005,PRK,GRC,ALL,1251877,0.0023%
2005,PRK,HRV,ALL,67174,0.00012%
2005,PRK,HUN,ALL,175000,0.00032%
2005,PRK,IRL,ALL,275056,0.00051%
2005,PRK,ITA,ALL,11941518,0.022%
2005,PRK,MKD,ALL,555235,0.0010%
2005,PRK,NLD,ALL,34499337,0.064%
2005,PRK,NOR,ALL,94636,0.00017%
2005,PRK,POL,ALL,4050032,0.0075%
2005,PRK,PRT,ALL,894656,0.0016%
2005,PRK,ROU,ALL,362928,0.00067%
2005,PRK,RUS,ALL,222688041,0.41%
2005,PRK,SRB,ALL,1609,0.0000030%
2005,PRK,SVK,ALL,5016913,0.0093%
2005,PRK,SVN,ALL,1060995,0.0020%
2005,PRK,SWE,ALL,32651488,0.060%
2005,PRK,UKR,ALL,223859,0.00041%
2005,PRK,CAN,ALL,17584338,0.032%
2005,PRK,CRI,ALL,66874,0.00012%
2005,PRK,CUB,ALL,3131616,0.0058%
2005,PRK,DOM,ALL,72441577,0.13%
2005,PRK,GTM,ALL,23744262,0.044%
2005,PRK,HND,ALL,10807812,0.020%
2005,PRK,JAM,ALL,20710,0.000038%
2005,PRK,MEX,ALL,8002320,0.015%
2005,PRK,NIC,ALL,111360,0.00021%
2005,PRK,SLV,ALL,529877,0.00098%
2005,PRK,TTO,ALL,66706,0.00012%
2005,PRK,USA,ALL,5757048,0.011%
2005,PRK,FJI,ALL,26362,0.000049%
2005,PRK,BOL,ALL,129540,0.00024%
2005,PRK,BRA,ALL,66167669,0.12%
2005,PRK,CHL,ALL,38800624,0.072%
2005,PRK,COL,ALL,2008435,0.0037%
2005,PRK,ECU,ALL,404521,0.00075%
2005,PRK,GUY,ALL,242054,0.00045%
2005,PRK,PER,ALL,958482,0.0018%
2005,PRK,PRY,ALL,687102,0.0013%
2005,PRK,SUR,ALL,3052,0.0000056%
2005,PRK,URY,ALL,84430,0.00016%
2006,PRK,BDI,ALL,51781,0.000095%
2006,PRK,DZA,ALL,22575964,0.042%
2006,PRK,ETH,ALL,1007197,0.0019%
2006,PRK,GAB,ALL,936795,0.0017%
2006,PRK,GIN,ALL,9398,0.000017%
2006,PRK,KEN,ALL,1155953,0.0021%
2006,PRK,MLI,ALL,4815,0.0000089%
2006,PRK,NGA,ALL,1083547,0.0020%
2006,PRK,RWA,ALL,59493,0.00011%
2006,PRK,SEN,ALL,792791,0.0015%
2006,PRK,TUN,ALL,4546,0.0000084%
2006,PRK,TZA,ALL,2660,0.0000049%
2006,PRK,ZAF,ALL,78738185,0.15%
2006,PRK,ZMB,ALL,10177,0.000019%
2006,PRK,ZWE,ALL,842311,0.0016%
2006,PRK,BGD,ALL,39653,0.000073%
2006,PRK,BHR,ALL,1645601,0.0030%
2006,PRK,BRN,ALL,282167,0.00052%
2006,PRK,CHN,ALL,1210745187,2.2%
2006,PRK,GEO,ALL,2382633,0.0044%
2006,PRK,HKG,ALL,7380256,0.014%
2006,PRK,IDN,ALL,13350834,0.025%
2006,PRK,IND,ALL,123145529,0.23%
2006,PRK,ISR,ALL,30000,0.000055%
2006,PRK,JPN,ALL,41835306,0.077%
2006,PRK,KAZ,ALL,5463,0.000010%
2006,PRK,KGZ,ALL,423358,0.00078%
2006,PRK,KHM,ALL,100699,0.00019%
2006,PRK,LKA,ALL,54466,0.00010%
2006,PRK,MYS,ALL,7383508,0.014%
2006,PRK,PAK,ALL,1074882,0.0020%
2006,PRK,PHL,ALL,48720,0.000090%
2006,PRK,QAT,ALL,132437967,0.24%
2006,PRK,SAU,ALL,7066445,0.013%
2006,PRK,SGP,ALL,38332434,0.071%
2006,PRK,SYR,ALL,205604,0.00038%
2006,PRK,THA,ALL,212540299,0.39%
2006,PRK,TUR,ALL,767472,0.0014%
2006,PRK,YEM,ALL,215929301,0.40%
2006,PRK,AUT,ALL,2394661,0.0044%
2006,PRK,BGR,ALL,1048689,0.0019%
2006,PRK,BLR,ALL,1428500,0.0026%
2006,PRK,BLX,ALL,12920244,0.024%
2006,PRK,CHE,ALL,2875207,0.0053%
2006,PRK,CZE,ALL,1395713,0.0026%
2006,PRK,DEU,ALL,53998000,0.10%
2006,PRK,DNK,ALL,4575537,0.0084%
2006,PRK,ESP,ALL,6854187,0.013%
2006,PRK,EST,ALL,493746,0.00091%
2006,PRK,FIN,ALL,246630,0.00045%
2006,PRK,FRA,ALL,3897834,0.0072%
2006,PRK,GBR,ALL,631738,0.0012%
2006,PRK,GRC,ALL,1386987,0.0026%
2006,PRK,HRV,ALL,133467,0.00025%
2006,PRK,HUN,ALL,100000,0.00018%
2006,PRK,ITA,ALL,11830939,0.022%
2006,PRK,MKD,ALL,236889,0.00044%
2006,PRK,NLD,ALL,21557558,0.040%
2006,PRK,POL,ALL,3113180,0.0057%
2006,PRK,PRT,ALL,33589,0.000062%
2006,PRK,ROU,ALL,544125,0.0010%
2006,PRK,RUS,ALL,190411705,0.35%
2006,PRK,SVK,ALL,582931,0.0011%
2006,PRK,SVN,ALL,656885,0.0012%
2006,PRK,SWE,ALL,24029352,0.044%
2006,PRK,UKR,ALL,584217,0.0011%
2006,PRK,CAN,ALL,14687119,0.027%
2006,PRK,CRI,ALL,448195,0.00083%
2006,PRK,CUB,ALL,88238,0.00016%
2006,PRK,DOM,ALL,182122896,0.34%
2006,PRK,GTM,ALL,10000,0.000018%
2006,PRK,HND,ALL,10440017,0.019%
2006,PRK,JAM,ALL,28485,0.000053%
2006,PRK,MEX,ALL,6317516,0.012%
2006,PRK,NIC,ALL,165707,0.00031%
2006,PRK,USA,ALL,3113,0.0000057%
2006,PRK,FJI,ALL,30659,0.000057%
2006,PRK,NCL,ALL,4407,0.0000081%
2006,PRK,BOL,ALL,38800,0.000072%
2006,PRK,BRA,ALL,60222248,0.11%
2006,PRK,CHL,ALL,25213405,0.046%
2006,PRK,COL,ALL,3874787,0.0071%
2006,PRK,PER,ALL,22973686,0.042%
2006,PRK,PRY,ALL,152382,0.00028%
2006,PRK,SUR,ALL,5994,0.000011%
2006,PRK,URY,ALL,152027,0.00028%
2006,PRK,VEN,ALL,5435928,0.010%
2007,PRK,BEN,ALL,134935,0.00025%
2007,PRK,CIV,ALL,329312,0.00061%
2007,PRK,COG,ALL,214207019,0.39%
2007,PRK,ETH,ALL,1033663,0.0019%
2007,PRK,GAB,ALL,8753,0.000016%
2007,PRK,GIN,ALL,100364,0.00019%
2007,PRK,KEN,ALL,1488432,0.0027%
2007,PRK,MDG,ALL,41680,0.000077%
2007,PRK,NER,ALL,1422677,0.0026%
2007,PRK,SEN,ALL,1140340,0.0021%
2007,PRK,TUN,ALL,249617,0.00046%
2007,PRK,TZA,ALL,28087,0.000052%
2007,PRK,UGA,ALL,8700,0.000016%
2007,PRK,ZAF,ALL,137355815,0.25%
2007,PRK,ZMB,ALL,20284,0.000037%
2007,PRK,ZWE,ALL,1427143,0.0026%
2007,PRK,BGD,ALL,28026,0.000052%
2007,PRK,BHR,ALL,28952,0.000053%
2007,PRK,CHN,ALL,1381580504,2.5%
2007,PRK,GEO,ALL,848992,0.0016%
2007,PRK,HKG,ALL,14864976,0.027%
2007,PRK,IDN,ALL,424171,0.00078%
2007,PRK,IND,ALL,638181135,1.2%
2007,PRK,JPN,ALL,8986786,0.017%
2007,PRK,KAZ,ALL,663596,0.0012%
2007,PRK,KHM,ALL,22817,0.000042%
2007,PRK,KWT,ALL,14114,0.000026%
2007,PRK,LBN,ALL,14270,0.000026%
2007,PRK,LKA,ALL,62004,0.00011%
2007,PRK,MNG,ALL,16623,0.000031%
2007,PRK,MYS,ALL,7595783,0.014%
2007,PRK,PAK,ALL,590395,0.0011%
2007,PRK,PHL,ALL,1400,0.0000026%
2007,PRK,PSE,ALL,52490,0.000097%
2007,PRK,QAT,ALL,116750,0.00022%
2007,PRK,SAU,ALL,8662574,0.016%
2007,PRK,SGP,ALL,32161572,0.059%
2007,PRK,SYR,ALL,11534461,0.021%
2007,PRK,THA,ALL,181950902,0.34%
2007,PRK,TUR,ALL,871096,0.0016%
2007,PRK,VNM,ALL,6082963,0.011%
2007,PRK,YEM,ALL,55874,0.00010%
2007,PRK,AUT,ALL,3336609,0.0062%
2007,PRK,BGR,ALL,143568,0.00026%
2007,PRK,BLR,ALL,1647200,0.0030%
2007,PRK,BLX,ALL,2559181,0.0047%
2007,PRK,CHE,ALL,2853032,0.0053%
2007,PRK,CZE,ALL,100008,0.00018%
2007,PRK,DEU,ALL,32425000,0.060%
2007,PRK,DNK,ALL,6110458,0.011%
2007,PRK,ESP,ALL,1870790,0.0034%
2007,PRK,FIN,ALL,277400,0.00051%
2007,PRK,FRA,ALL,3194478,0.0059%
2007,PRK,GBR,ALL,575223,0.0011%
2007,PRK,GRC,ALL,433227,0.00080%
2007,PRK,HRV,ALL,71831,0.00013%
2007,PRK,HUN,ALL,2588000,0.0048%
2007,PRK,ITA,ALL,9504701,0.018%
2007,PRK,NLD,ALL,13115968,0.024%
2007,PRK,NOR,ALL,25951682,0.048%
2007,PRK,POL,ALL,505069,0.00093%
2007,PRK,ROU,ALL,650663,0.0012%
2007,PRK,RUS,ALL,97747418,0.18%
2007,PRK,SVK,ALL,1890,0.0000035%
2007,PRK,SVN,ALL,827329,0.0015%
2007,PRK,SWE,ALL,1175447,0.0022%
2007,PRK,UKR,ALL,1384910,0.0026%
2007,PRK,BRB,ALL,61145,0.00011%
2007,PRK,CAN,ALL,13863044,0.026%
2007,PRK,CRI,ALL,2082626,0.0038%
2007,PRK,DOM,ALL,136064089,0.25%
2007,PRK,GTM,ALL,817418,0.0015%
2007,PRK,HND,ALL,13439492,0.025%
2007,PRK,JAM,ALL,149474,0.00028%
2007,PRK,MEX,ALL,3104015,0.0057%
2007,PRK,SLV,ALL,153045,0.00028%
2007,PRK,TTO,ALL,2153557,0.0040%
2007,PRK,USA,ALL,1728160,0.0032%
2007,PRK,FJI,ALL,25954,0.000048%
2007,PRK,BRA,ALL,122595820,0.23%
2007,PRK,CHL,ALL,29402350,0.054%
2007,PRK,COL,ALL,1334993,0.0025%
2007,PRK,ECU,ALL,99498,0.00018%
2007,PRK,PER,ALL,15159349,0.028%
2007,PRK,PRY,ALL,186917,0.00034%
2007,PRK,SUR,ALL,2006,0.0000037%
2007,PRK,URY,ALL,67485,0.00012%
2008,PRK,BEN,ALL,21852,0.000040%
2008,PRK,CIV,ALL,15651,0.000029%
2008,PRK,COG,ALL,83258,0.00015%
2008,PRK,DZA,ALL,720498,0.0013%
2008,PRK,EGY,ALL,588380,0.0011%
2008,PRK,ETH,ALL,237957,0.00044%
2008,PRK,GAB,ALL,3445225,0.0064%
2008,PRK,GIN,ALL,84954,0.00016%
2008,PRK,KEN,ALL,89882,0.00017%
2008,PRK,MDG,ALL,19317,0.000036%
2008,PRK,MLI,ALL,4450,0.0000082%
2008,PRK,MOZ,ALL,1121703,0.0021%
2008,PRK,NER,ALL,3141161,0.0058%
2008,PRK,RWA,ALL,3032,0.0000056%
2008,PRK,SEN,ALL,261682,0.00048%
2008,PRK,TGO,ALL,92870,0.00017%
2008,PRK,TUN,ALL,125002,0.00023%
2008,PRK,TZA,ALL,101812,0.00019%
2008,PRK,UGA,ALL,148237,0.00027%
2008,PRK,ZAF,ALL,150698709,0.28%
2008,PRK,ZWE,ALL,19105,0.000035%
2008,PRK,BHR,ALL,3324,0.0000061%
2008,PRK,CHN,ALL,2024404115,3.7%
2008,PRK,GEO,ALL,91353,0.00017%
2008,PRK,HKG,ALL,8228287,0.015%
2008,PRK,IDN,ALL,6952658,0.013%
2008,PRK,IND,ALL,1091838652,2.0%
2008,PRK,ISR,ALL,145000,0.00027%
2008,PRK,JPN,ALL,7242606,0.013%
2008,PRK,KHM,ALL,888407,0.0016%
2008,PRK,KWT,ALL,5804513,0.011%
2008,PRK,LKA,ALL,17058,0.000031%
2008,PRK,MYS,ALL,16760201,0.031%
2008,PRK,PAK,ALL,1203488,0.0022%
2008,PRK,QAT,ALL,27324325,0.050%
2008,PRK,SGP,ALL,90480782,0.17%
2008,PRK,THA,ALL,45928070,0.085%
2008,PRK,TUR,ALL,267375,0.00049%
2008,PRK,YEM,ALL,1310589,0.0024%
2008,PRK,AUT,ALL,2858944,0.0053%
2008,PRK,BGR,ALL,122490,0.00023%
2008,PRK,BLR,ALL,1087000,0.0020%
2008,PRK,BLX,ALL,1901048,0.0035%
2008,PRK,CHE,ALL,3931609,0.0072%
2008,PRK,CZE,ALL,131572,0.00024%
2008,PRK,DEU,ALL,16901000,0.031%
2008,PRK,DNK,ALL,4309180,0.0079%
2008,PRK,ESP,ALL,25208299,0.046%
2008,PRK,FIN,ALL,178019,0.00033%
2008,PRK,FRA,ALL,6764878,0.012%
2008,PRK,GBR,ALL,355281,0.00066%
2008,PRK,GRC,ALL,173412,0.00032%
2008,PRK,HRV,ALL,28874,0.000053%
2008,PRK,HUN,ALL,263000,0.00048%
2008,PRK,IRL,ALL,946935,0.0017%
2008,PRK,ITA,ALL,34954954,0.064%
2008,PRK,NLD,ALL,19146227,0.035%
2008,PRK,POL,ALL,4735766,0.0087%
2008,PRK,ROU,ALL,405640,0.00075%
2008,PRK,RUS,ALL,96512381,0.18%
2008,PRK,SVK,ALL,158204,0.00029%
2008,PRK,SVN,ALL,488620,0.00090%
2008,PRK,SWE,ALL,772505,0.0014%
2008,PRK,UKR,ALL,2142620,0.0040%
2008,PRK,BHS,ALL,11844,0.000022%
2008,PRK,BRB,ALL,24524,0.000045%
2008,PRK,CAN,ALL,12128399,0.022%
2008,PRK,CRI,ALL,31446291,0.058%
2008,PRK,DOM,ALL,24124644,0.044%
2008,PRK,GTM,ALL,9625733,0.018%
2008,PRK,JAM,ALL,203755,0.00038%
2008,PRK,MEX,ALL,3039853,0.0056%
2008,PRK,NIC,ALL,40539,0.000075%
2008,PRK,SLV,ALL,66193,0.00012%
2008,PRK,TTO,ALL,292872,0.00054%
2008,PRK,USA,ALL,51883161,0.096%
2008,PRK,FJI,ALL,134210,0.00025%
2008,PRK,BOL,ALL,34454,0.000064%
2008,PRK,BRA,ALL,204551363,0.38%
2008,PRK,CHL,ALL,8070220,0.015%
2008,PRK,COL,ALL,823653,0.0015%
2008,PRK,GUY,ALL,2498,0.0000046%
2008,PRK,PER,ALL,179141121,0.33%
2008,PRK,PRY,ALL,165000,0.00030%
2008,PRK,URY,ALL,413904,0.00076%
2008,PRK,VEN,ALL,212171,0.00039%
2009,PRK,BEN,ALL,23698,0.000044%
2009,PRK,CAF,ALL,56138,0.00010%
2009,PRK,CIV,ALL,9614,0.000018%
2009,PRK,COG,ALL,81681,0.00015%
2009,PRK,DZA,ALL,45877,0.000085%
2009,PRK,EGY,ALL,2423513,0.0045%
2009,PRK,ETH,ALL,860162,0.0016%
2009,PRK,GAB,ALL,79356,0.00015%
2009,PRK,GMB,ALL,24287,0.000045%
2009,PRK,KEN,ALL,86554,0.00016%
2009,PRK,MOZ,ALL,230345,0.00042%
2009,PRK,MRT,ALL,519536,0.00096%
2009,PRK,MWI,ALL,1065134,0.0020%
2009,PRK,NER,ALL,3160967,0.0058%
2009,PRK,SEN,ALL,94722,0.00017%
2009,PRK,TGO,ALL,16558,0.000031%
2009,PRK,TUN,ALL,17867,0.000033%
