,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time
969,23.0,Andrej Jerman,Slovenia,,SLO,28,1:41.85,2002,Downhill,Male,False,0:00.0,True
968,26.0,Jakub Fiala,United States,,USA,27,1:41.84,2002,Downhill,Male,False,0:00.0,True
967,28.0,JÃ¼rgen Hasler,Liechtenstein,,LIE,26,1:41.76,2002,Downhill,Male,False,0:00.0,True
966,28.0,Kenneth Sivertsen,Norway,,NOR,25,1:41.70,2002,Downhill,Male,False,0:00.0,True
965,31.0,Ed Podivinsky,Canada,,CAN,24,1:41.69,2002,Downhill,Male,False,0:00.0,True
964,29.0,Peter Pen,Slovenia,,SLO,23,1:41.66,2002,Downhill,Male,False,0:00.0,True
963,25.0,Kurt Sulzenbacher,Italy,,ITA,22,1:41.56,2002,Downhill,Male,False,0:00.0,True
983,26.0,Yasuyuki Takishita,Japan,,JPN,42,1:43.75,2002,Downhill,Male,False,0:00.0,True
961,25.0,Christoph Gruber,Austria,,AUT,20,1:41.25,2002,Downhill,Male,False,0:00.0,True
960,28.0,Alessandro Fattori,Italy,,ITA,19,1:41.24,2002,Downhill,Male,False,0:00.0,True
959,32.0,Patrik JÃ¤rbyn,Sweden,,SWE,18,1:41.05,2002,Downhill,Male,False,0:00.0,True
958,26.0,Roland Fischnaller,Italy,,ITA,17,1:40.85,2002,Downhill,Male,False,0:00.0,True
957,28.0,Daron Rahlves,United States,,USA,16,1:40.84,2002,Downhill,Male,False,0:00.0,True
956,31.0,Franco Cavegn,Switzerland,,SUI,15,1:40.81,2002,Downhill,Male,False,0:00.0,True
955,27.0,Didier Cuche,Switzerland,,SUI,14,1:40.76,2002,Downhill,Male,False,0:00.0,True
954,25.0,Antoine DÃ©nÃ©riaz,France,,FRA,12,1:40.74,2002,Downhill,Male,False,0:00.0,True
953,24.0,Bjarne Solbakken,Norway,,NOR,12,1:40.74,2002,Downhill,Male,False,0:00.0,True
952,24.0,Pierre-Emmanuel Dalcin,France,,FRA,11,1:40.58,2002,Downhill,Male,False,0:00.0,True
982,27.0,Andrey Filichkin,Russia,,RUS,41,1:43.73,2002,Downhill,Male,False,0:00.0,True
962,24.0,Didier DÃ©fago,Switzerland,,SUI,21,1:41.27,2002,Downhill,Male,False,0:00.0,True
3118,25.0,Noriyo Hiroi,Japan,,JPN,29.0,2:37.97,2002,Giant Slalom,Women,False,0:00.0,True
3091,20.0,Anja PÃ¤rson,Sweden,Silver,SWE,2.0,2:31.33,2002,Giant Slalom,Women,False,0:00.0,True
3128,17.0,Macarena Simari Birkner,Argentina,,ARG,39.0,2:41.55,2002,Giant Slalom,Women,False,0:00.0,True
3129,20.0,Jelena LoloviÄ,Serbia and Montenegro,,SCG,40.0,2:42.04,2002,Giant Slalom,Women,False,0:00.0,True
3130,22.0,Alexandra Munteanu,Romania,,ROU,41.0,2:42.20,2002,Giant Slalom,Women,False,0:00.0,True
3131,23.0,Nadezhda Vasileva,Bulgaria,,BUL,42.0,2:44.43,2002,Giant Slalom,Women,False,0:00.0,True
3132,21.0,Yuliya Siparenko,Ukraine,,UKR,43.0,2:47.62,2002,Giant Slalom,Women,False,0:00.0,True
3133,20.0,MÃ¡rta Vastagh RegÅs,Hungary,,HUN,44.0,2:52.50,2002,Giant Slalom,Women,False,0:00.0,True
3134,17.0,Chirine Njeim,Lebanon,,LIB,45.0,2:53.42,2002,Giant Slalom,Women,False,0:00.0,True
3135,19.0,Tamsen McGarry,Ireland,,IRL,46.0,2:56.09,2002,Giant Slalom,Women,False,0:00.0,True
3136,25.0,Vanesa Rakedzhyan,Armenia,,ARM,47.0,3:03.71,2002,Giant Slalom,Women,False,0:00.0,True
3137,18.0,Mirella Arnhold,Brazil,,BRA,48.0,3:13.74,2002,Giant Slalom,Women,False,0:00.0,True
3127,21.0,Emily Brydon,Canada,,CAN,38.0,2:40.62,2002,Giant Slalom,Women,False,0:00.0,True
3126,15.0,Ana JeluÅ¡iÄ,Croatia,,CRO,37.0,2:40.55,2002,Giant Slalom,Women,False,0:00.0,True
3125,17.0,Nika Fleiss,Croatia,,CRO,36.0,2:40.17,2002,Giant Slalom,Women,False,0:00.0,True
3124,23.0,Kumiko Kashiwagi,Japan,,JPN,35.0,2:39.55,2002,Giant Slalom,Women,False,0:00.0,True
3092,29.0,Sonja Nef,Switzerland,Bronze,SUI,3.0,2:31.67,2002,Giant Slalom,Women,False,0:00.0,True
3093,28.0,Michaela Dorfmeister,Austria,,AUT,4.0,2:31.95,2002,Giant Slalom,Women,False,0:00.0,True
3094,28.0,Alexandra Meissnitzer,Austria,,AUT,4.0,2:31.95,2002,Giant Slalom,Women,False,0:00.0,True
3095,26.0,MarÃ­a JosÃ© Rienda,Spain,,ESP,6.0,2:32.53,2002,Giant Slalom,Women,False,0:00.0,True
3096,32.0,Ylva NowÃ©n,Sweden,,SWE,7.0,2:32.78,2002,Giant Slalom,Women,False,0:00.0,True
3097,23.0,Allison Forsyth,Canada,,CAN,7.0,2:32.78,2002,Giant Slalom,Women,False,0:00.0,True
3098,25.0,Anna Ottosson,Sweden,,SWE,9.0,2:32.93,2002,Giant Slalom,Women,False,0:00.0,True
3099,23.0,Karen Putzer,Italy,,ITA,10.0,2:32.94,2002,Giant Slalom,Women,False,0:00.0,True
3100,21.0,Tanja Poutiainen,Finland,,FIN,11.0,2:32.97,2002,Giant Slalom,Women,False,0:00.0,True
3101,18.0,Tina Maze,Slovenia,,SLO,12.0,2:33.36,2002,Giant Slalom,Women,False,0:00.0,True
3102,29.0,Corinne Rey-Bellet,Switzerland,,SUI,13.0,2:33.43,2002,Giant Slalom,Women,False,0:00.0,True
3103,21.0,Denise Karbon,Italy,,ITA,14.0,2:33.56,2002,Giant Slalom,Women,False,0:00.0,True
3104,25.0,Brigitte Obermoser,Austria,,AUT,15.0,2:33.68,2002,Giant Slalom,Women,False,0:00.0,True
3105,24.0,Silke Bachmann,Italy,,ITA,16.0,2:33.94,2002,Giant Slalom,Women,False,0:00.0,True
3106,26.0,Kristina Koznick,United States,,USA,17.0,2:34.22,2002,Giant Slalom,Women,False,0:00.0,True
3107,28.0,Carole Montillet-Carles,France,,FRA,18.0,2:34.53,2002,Giant Slalom,Women,False,0:00.0,True
3108,21.0,Nicole Gius,Italy,,ITA,19.0,2:35.54,2002,Giant Slalom,Women,False,0:00.0,True
3123,19.0,MarÃ­a BelÃ©n Simari Birkner,Argentina,,ARG,34.0,2:39.34,2002,Giant Slalom,Women,False,0:00.0,True
3122,26.0,Laure Pequegnot,France,,FRA,33.0,2:39.25,2002,Giant Slalom,Women,False,0:00.0,True
3121,17.0,Veronika ZuzulovÃ¡,Slovakia,,SVK,32.0,2:38.63,2002,Giant Slalom,Women,False,0:00.0,True
3120,24.0,Janette Hargin,Sweden,,SWE,31.0,2:38.51,2002,Giant Slalom,Women,False,0:00.0,True
3119,19.0,Chemmy Alcott,Great Britain,,GBR,30.0,2:38.47,2002,Giant Slalom,Women,False,0:00.0,True
3117,26.0,Alex Shaffer,United States,,USA,28.0,2:37.38,2002,Giant Slalom,Women,False,0:00.0,True
3090,20.0,Janica KosteliÄ,Croatia,Gold,CRO,1.0,2:30.01,2002,Giant Slalom,Women,False,0:00.0,True
3116,23.0,Petra ZakouÅilovÃ¡,Czech Republic,,CZE,27.0,2:36.83,2002,Giant Slalom,Women,False,0:00.0,True
3114,28.0,Christel Pascal-Saioni,France,,FRA,25.0,2:36.40,2002,Giant Slalom,Women,False,0:00.0,True
3113,28.0,Ana Galindo,Spain,,ESP,24.0,2:36.23,2002,Giant Slalom,Women,False,0:00.0,True
3112,24.0,Eva KurfÃ¼rstovÃ¡,Czech Republic,,CZE,23.0,2:36.20,2002,Giant Slalom,Women,False,0:00.0,True
3111,26.0,Annemarie Gerg,Germany,,GER,22.0,2:36.18,2002,Giant Slalom,Women,False,0:00.0,True
3110,22.0,Sarah Schleper,United States,,USA,21.0,2:35.96,2002,Giant Slalom,Women,False,0:00.0,True
3109,28.0,Å pela Pretnar,Slovenia,,SLO,20.0,2:35.56,2002,Giant Slalom,Women,False,0:00.0,True
3115,24.0,Kirsten Clark,United States,,USA,26.0,2:36.42,2002,Giant Slalom,Women,False,0:00.0,True
2252,22.0,Jonna Mendes,United States,,USA,16.0,1:15.25,2002,Super G,Women,False,0:00.0,True
985,18.0,Sergey Komarov,Russia,,RUS,44,1:45.25,2002,Downhill,Male,False,0:00.0,True
1759,21.0,Yuliya Siparenko,Ukraine,,UKR,30.0,2:00.50,2002,Slalom,Women,False,0:00.0,True
1760,19.0,MarÃ­a BelÃ©n Simari Birkner,Argentina,,ARG,31.0,2:00.58,2002,Slalom,Women,False,0:00.0,True
1761,17.0,Lindsey Kildow-Vonn,United States,,USA,32.0,2:00.73,2002,Slalom,Women,False,0:00.0,True
1762,20.0,Emma Furuvik,Iceland,,ISL,33.0,2:01.92,2002,Slalom,Women,False,0:00.0,True
1763,23.0,Olesya Persidskaya,Kazakhstan,,KAZ,34.0,2:09.97,2002,Slalom,Women,False,0:00.0,True
1764,19.0,Tamsen McGarry,Ireland,,IRL,35.0,2:11.00,2002,Slalom,Women,False,0:00.0,True
1765,17.0,Chirine Njeim,Lebanon,,LIB,36.0,2:13.48,2002,Slalom,Women,False,0:00.0,True
1766,22.0,Konstantina Koutra,Greece,,GRE,37.0,2:18.60,2002,Slalom,Women,False,0:00.0,True
1767,28.0,Elmira Urumbayeva,Uzbekistan,,UZB,38.0,2:24.90,2002,Slalom,Women,False,0:00.0,True
1758,25.0,Vanesa Rakedzhyan,Armenia,,ARM,29.0,1:59.12,2002,Slalom,Women,False,0:00.0,True
1757,23.0,Nadezhda Vasileva,Bulgaria,,BUL,28.0,1:59.04,2002,Slalom,Women,False,0:00.0,True
1756,21.0,Emily Brydon,Canada,,CAN,27.0,1:58.19,2002,Slalom,Women,False,0:00.0,True
1755,20.0,Carolina Ruiz,Spain,,ESP,26.0,1:56.22,2002,Slalom,Women,False,0:00.0,True
1735,23.0,Monika Bergmann-Schmuderer,Germany,,GER,6.0,1:47.98,2002,Slalom,Women,False,0:00.0,True
1736,27.0,Vanessa Vidal,France,,FRA,7.0,1:48.11,2002,Slalom,Women,False,0:00.0,True
1737,27.0,Henna Raita,Finland,,FIN,8.0,1:48.40,2002,Slalom,Women,False,0:00.0,True
1738,34.0,NataÅ¡a Bokal,Slovenia,,SLO,9.0,1:49.94,2002,Slalom,Women,False,0:00.0,True
1739,21.0,Nicole Gius,Italy,,ITA,10.0,1:51.01,2002,Slalom,Women,False,0:00.0,True
1740,25.0,Claudia Riegler,New Zealand,,NZL,11.0,1:51.19,2002,Slalom,Women,False,0:00.0,True
1741,17.0,Nika Fleiss,Croatia,,CRO,12.0,1:51.27,2002,Slalom,Women,False,0:00.0,True
1742,25.0,Anna Ottosson,Sweden,,SWE,13.0,1:51.77,2002,Slalom,Women,False,0:00.0,True
1743,25.0,Noriyo Hiroi,Japan,,JPN,14.0,1:51.98,2002,Slalom,Women,False,0:00.0,True
1744,26.0,MarÃ­a JosÃ© Rienda,Spain,,ESP,15.0,1:52.11,2002,Slalom,Women,False,0:00.0,True
1746,25.0,Alenka DovÅ¾an,Slovenia,,SLO,17.0,1:52.65,2002,Slalom,Women,False,0:00.0,True
1747,24.0,Silke Bachmann,Italy,,ITA,18.0,1:52.94,2002,Slalom,Women,False,0:00.0,True
1748,26.0,Emma Carrick-Anderson,Great Britain,,GBR,19.0,1:53.79,2002,Slalom,Women,False,0:00.0,True
1749,28.0,Å pela Pretnar,Slovenia,,SLO,20.0,1:54.09,2002,Slalom,Women,False,0:00.0,True
1750,24.0,Eva KurfÃ¼rstovÃ¡,Czech Republic,,CZE,21.0,1:54.19,2002,Slalom,Women,False,0:00.0,True
1751,23.0,Susanne Ekman,Sweden,,SWE,22.0,1:54.32,2002,Slalom,Women,False,0:00.0,True
1752,15.0,Ana JeluÅ¡iÄ,Croatia,,CRO,23.0,1:55.01,2002,Slalom,Women,False,0:00.0,True
1753,26.0,Vicky Grau,Andorra,,AND,24.0,1:55.16,2002,Slalom,Women,False,0:00.0,True
1754,26.0,Jeannette Korten,Australia,,AUS,25.0,1:56.10,2002,Slalom,Women,False,0:00.0,True
1745,23.0,Kumiko Kashiwagi,Japan,,JPN,16.0,1:52.41,2002,Slalom,Women,False,0:00.0,True
1734,28.0,Martina Ertl-Renz,Germany,,GER,5.0,1:47.82,2002,Slalom,Women,False,0:00.0,True
2267,17.0,Macarena Simari Birkner,Argentina,,ARG,31.0,1:20.24,2002,Super G,Women,False,0:00.0,True
2266,23.0,Jenny Owens,Australia,,AUS,29.0,1:17.84,2002,Super G,Women,False,0:00.0,True
2265,22.0,Alexandra Munteanu,Romania,,ROU,29.0,1:17.84,2002,Super G,Women,False,0:00.0,True
2264,19.0,Chemmy Alcott,Great Britain,,GBR,28.0,1:17.34,2002,Super G,Women,False,0:00.0,True
2263,24.0,Janette Hargin,Sweden,,SWE,27.0,1:16.75,2002,Super G,Women,False,0:00.0,True
2262,29.0,Varvara Zelenskaya,Russia,,RUS,26.0,1:16.62,2002,Super G,Women,False,0:00.0,True
2261,20.0,Lucie HrstkovÃ¡,Czech Republic,,CZE,25.0,1:16.56,2002,Super G,Women,False,0:00.0,True
2260,24.0,Å pela BraÄun,Slovenia,,SLO,24.0,1:16.35,2002,Super G,Women,False,0:00.0,True
2259,26.0,Petra Haltmayr,Germany,,GER,23.0,1:16.25,2002,Super G,Women,False,0:00.0,True
2258,23.0,Ingrid Jacquemod,France,,FRA,22.0,1:16.17,2002,Super G,Women,False,0:00.0,True
2257,27.0,Mojca Suhadolc,Slovenia,,SLO,21.0,1:15.90,2002,Super G,Women,False,0:00.0,True
2256,25.0,MÃ©lanie Turgeon,Canada,,CAN,20.0,1:15.76,2002,Super G,Women,False,0:00.0,True
2255,21.0,GeneviÃ¨ve Simard,Canada,,CAN,18.0,1:15.62,2002,Super G,Women,False,0:00.0,True
2250,24.0,Kirsten Clark,United States,,USA,14.0,1:15.13,2002,Super G,Women,False,0:00.0,True
2253,29.0,Katie Monahan,United States,,USA,17.0,1:15.59,2002,Super G,Women,False,0:00.0,True
2249,26.0,Isolde Kostner,Italy,,ITA,13.0,1:14.99,2002,Super G,Women,False,0:00.0,True
1732,20.0,Anja PÃ¤rson,Sweden,Bronze,SWE,3.0,1:47.09,2002,Slalom,Women,False,0:00.0,True
1731,26.0,Laure Pequegnot,France,Silver,FRA,2.0,1:46.17,2002,Slalom,Women,False,0:00.0,True
984,21.0,Pavel Shestakov,Russia,,RUS,43,1:44.35,2002,Downhill,Male,False,0:00.0,True
3016,28.0,Alain Baxter,Great Britain,,GBR,,1:42.32,2002,Slalom,Male,False,0:00.0,True
2251,20.0,Carolina Ruiz,Spain,,ESP,15.0,1:15.17,2002,Super G,Women,False,0:00.0,True
2972,26.0,PÃ©ter Vincze,Hungary,,HUN,33,2:15.57,2002,Slalom,Male,False,0:00.0,True
2971,25.0,Atakan Alaftargil,Turkey,,TUR,32,2:10.36,2002,Slalom,Male,False,0:00.0,True
2946,23.0,Markus Larsson,Sweden,,SWE,7,1:42.86,2002,Slalom,Male,False,0:00.0,True
2945,30.0,Kjetil AndrÃ© Aamodt,Norway,,NOR,6,1:42.72,2002,Slalom,Male,False,0:00.0,True
2944,27.0,Urs Imboden,Switzerland,,SUI,5,1:42.48,2002,Slalom,Male,False,0:00.0,True
2943,28.0,Kilian Albrecht,Austria,,AUT,4,1:42.45,2002,Slalom,Male,False,0:00.0,True
2942,23.0,Benjamin Raich,Austria,Bronze,AUT,3,1:42.41,2002,Slalom,Male,False,0:00.0,True
2941,29.0,SÃ©bastien Amiez,France,Silver,FRA,2,1:41.82,2002,Slalom,Male,False,0:00.0,True
2940,24.0,Jean-Pierre Vidal,France,Gold,FRA,1,1:41.06,2002,Slalom,Male,False,0:00.0,True
2237,26.0,Daniela Ceccarelli,Italy,Gold,ITA,1.0,1:13.59,2002,Super G,Women,False,0:00.0,True
2238,20.0,Janica KosteliÄ,Croatia,Silver,CRO,2.0,1:13.64,2002,Super G,Women,False,0:00.0,True
2947,29.0,Jure KoÅ¡ir,Slovenia,,SLO,8,1:43.34,2002,Slalom,Male,False,0:00.0,True
2239,23.0,Karen Putzer,Italy,Bronze,ITA,3.0,1:13.86,2002,Super G,Women,False,0:00.0,True
2241,26.0,Hilde Gerg,Germany,,GER,5.0,1:13.99,2002,Super G,Women,False,0:00.0,True
2242,28.0,Michaela Dorfmeister,Austria,,AUT,6.0,1:14.08,2002,Super G,Women,False,0:00.0,True
2243,28.0,Carole Montillet-Carles,France,,FRA,7.0,1:14.28,2002,Super G,Women,False,0:00.0,True
2244,26.0,Renate GÃ¶tschl,Austria,,AUT,8.0,1:14.44,2002,Super G,Women,False,0:00.0,True
2245,29.0,Corinne Rey-Bellet,Switzerland,,SUI,9.0,1:14.73,2002,Super G,Women,False,0:00.0,True
2246,25.0,MÃ©lanie Suchet,France,,FRA,10.0,1:14.83,2002,Super G,Women,False,0:00.0,True
2247,28.0,Martina Ertl-Renz,Germany,,GER,11.0,1:14.84,2002,Super G,Women,False,0:00.0,True
2248,31.0,Pernilla Wiberg,Sweden,,SWE,12.0,1:14.89,2002,Super G,Women,False,0:00.0,True
1730,20.0,Janica KosteliÄ,Croatia,Gold,CRO,1.0,1:46.10,2002,Slalom,Women,False,0:00.0,True
2240,28.0,Alexandra Meissnitzer,Austria,,AUT,4.0,1:13.95,2002,Super G,Women,False,0:00.0,True
986,24.0,Craig Branch,Australia,,AUS,45,1:45.34,2002,Downhill,Male,False,0:00.0,True
2948,35.0,Ole Kristian Furuseth,Norway,,NOR,9,1:44.39,2002,Slalom,Male,False,0:00.0,True
2950,27.0,Chip Knight,United States,,USA,11,1:44.86,2002,Slalom,Male,False,0:00.0,True
2970,26.0,Byun Jong-Moon,South Korea,,KOR,31,2:01.58,2002,Slalom,Male,False,0:00.0,True
2969,20.0,Gang Min-Hyeok,South Korea,,KOR,30,1:58.48,2002,Slalom,Male,False,0:00.0,True
2968,20.0,Tahir BisiÄ,Bosnia and Herzegovina,,BIH,29,1:57.72,2002,Slalom,Male,False,0:00.0,True
2967,22.0,JÃ³hann Haraldsson,Iceland,,ISL,28,1:57.17,2002,Slalom,Male,False,0:00.0,True
2966,23.0,Alex Heath,South Africa,,RSA,27,1:56.93,2002,Slalom,Male,False,0:00.0,True
2965,23.0,Marko ÄorÄeviÄ,Serbia and Montenegro,,SCG,26,1:55.99,2002,Slalom,Male,False,0:00.0,True
2964,24.0,Ivars Ciaguns,Latvia,,LAT,25,1:54.73,2002,Slalom,Male,False,0:00.0,True
2963,24.0,Bode Miller,United States,,USA,24,1:52.79,2002,Slalom,Male,False,0:00.0,True
2962,23.0,Angel Pumpalov,Bulgaria,,BUL,23,1:51.93,2002,Slalom,Male,False,0:00.0,True
2949,27.0,Andrzej Bachleda-CuruÅ,Poland,,POL,10,1:44.65,2002,Slalom,Male,False,0:00.0,True
2961,21.0,Gareth Trayner,Great Britain,,GBR,22,1:50.91,2002,Slalom,Male,False,0:00.0,True
2959,20.0,Noel Baxter,Great Britain,,GBR,20,1:49.64,2002,Slalom,Male,False,0:00.0,True
2958,21.0,Michal RajÄan,Slovakia,,SVK,19,1:48.66,2002,Slalom,Male,False,0:00.0,True
2957,31.0,Kiminobu Kimura,Japan,,JPN,18,1:48.43,2002,Slalom,Male,False,0:00.0,True
2956,21.0,Cristian Simari Birkner,Argentina,,ARG,17,1:46.82,2002,Slalom,Male,False,0:00.0,True
2955,29.0,Thomas Grandi,Canada,,CAN,16,1:46.23,2002,Slalom,Male,False,0:00.0,True
2954,28.0,Stanley Hayer,Czech Republic,,CZE,15,1:46.12,2002,Slalom,Male,False,0:00.0,True
2953,32.0,Michael von GrÃ¼nigen,Switzerland,,SUI,14,1:45.35,2002,Slalom,Male,False,0:00.0,True
2952,29.0,Erik Schlopy,United States,,USA,13,1:45.21,2002,Slalom,Male,False,0:00.0,True
2951,31.0,Tom Stiansen,Norway,,NOR,12,1:45.19,2002,Slalom,Male,False,0:00.0,True
2960,29.0,Kristinn BjÃ¶rnsson,Iceland,,ISL,21,1:49.81,2002,Slalom,Male,False,0:00.0,True
2254,25.0,Catherine Borghi,Switzerland,,SUI,18.0,1:15.62,2002,Super G,Women,False,0:00.0,True
1733,32.0,Ylva NowÃ©n,Sweden,,SWE,4.0,1:47.18,2002,Slalom,Women,False,0:00.0,True
4493,32.0,Stephan Eberharter,Austria,Gold,AUT,1.0,2:23.28,2002,Giant Slalom,Male,False,0:00.0,True
922,26.0,Renate GÃ¶tschl,Austria,Silver,AUT,2.0,2:44.77,2002,Combine,Women,False,0:00.0,True
923,28.0,Martina Ertl-Renz,Germany,Bronze,GER,3.0,2:45.16,2002,Combine,Women,False,0:00.0,True
924,25.0,Marlies Oester,Switzerland,,SUI,4.0,2:46.61,2002,Combine,Women,False,0:00.0,True
925,28.0,Michaela Dorfmeister,Austria,,AUT,5.0,2:46.85,2002,Combine,Women,False,0:00.0,True
926,17.0,Lindsey Kildow-Vonn,United States,,USA,6.0,2:48.05,2002,Combine,Women,False,0:00.0,True
927,21.0,GeneviÃ¨ve Simard,Canada,,CAN,7.0,2:48.14,2002,Combine,Women,False,0:00.0,True
921,20.0,Janica KosteliÄ,Croatia,Gold,CRO,1.0,2:43.28,2002,Combine,Women,False,0:00.0,True
928,25.0,Catherine Borghi,Switzerland,,SUI,8.0,2:48.79,2002,Combine,Women,False,0:00.0,True
930,22.0,Sara-Maude Boucher,Canada,,CAN,10.0,2:49.37,2002,Combine,Women,False,0:00.0,True
931,24.0,Selina Heregger,Austria,,AUT,11.0,2:49.69,2002,Combine,Women,False,0:00.0,True
932,25.0,Alice Jones,Australia,,AUS,12.0,2:50.22,2002,Combine,Women,False,0:00.0,True
933,17.0,Julia Mancuso,United States,,USA,13.0,2:51.33,2002,Combine,Women,False,0:00.0,True
934,19.0,Chemmy Alcott,Great Britain,,GBR,14.0,2:51.34,2002,Combine,Women,False,0:00.0,True
935,26.0,Daniela Ceccarelli,Italy,,ITA,15.0,2:51.81,2002,Combine,Women,False,0:00.0,True
929,23.0,Jenny Owens,Australia,,AUS,9.0,2:49.31,2002,Combine,Women,False,0:00.0,True
4548,26.0,PÃ©ter Vincze,Hungary,,HUN,56.0,2:46.73,2002,Giant Slalom,Male,False,0:00.0,True
4549,17.0,Gian Matteo Giordani,San Marino,,SMR,57.0,2:48.31,2002,Giant Slalom,Male,False,0:00.0,True
1514,25.0,Kurt Sulzenbacher,Italy,,ITA,26,1:26.44,2002,Super G,Male,False,0:00.0,True
1513,24.0,Scott Macartney,United States,,USA,25,1:25.80,2002,Super G,Male,False,0:00.0,True
1512,21.0,Petr ZÃ¡hrobskÃ½,Czech Republic,,CZE,24,1:25.67,2002,Super G,Male,False,0:00.0,True
1511,21.0,Pavel Shestakov,Russia,,RUS,23,1:25.16,2002,Super G,Male,False,0:00.0,True
936,23.0,Petra ZakouÅilovÃ¡,Czech Republic,,CZE,16.0,2:51.83,2002,Combine,Women,False,0:00.0,True
1515,24.0,Craig Branch,Australia,,AUS,27,1:27.15,2002,Super G,Male,False,0:00.0,True
937,17.0,Macarena Simari Birkner,Argentina,,ARG,17.0,2:52.90,2002,Combine,Women,False,0:00.0,True
939,24.0,Elena Tagliabue,Italy,,ITA,19.0,2:53.96,2002,Combine,Women,False,0:00.0,True
1503,30.0,Jernej Koblar,Slovenia,,SLO,15,1:23.82,2002,Super G,Male,False,0:00.0,True
1502,30.0,Marco BÃ¼chel,Liechtenstein,,LIE,13,1:23.52,2002,Super G,Male,False,0:00.0,True
1501,24.0,Gregor Å parovec,Slovenia,,SLO,13,1:23.52,2002,Super G,Male,False,0:00.0,True
1500,24.0,Tobias GrÃ¼nenfelder,Switzerland,,SUI,12,1:23.43,2002,Super G,Male,False,0:00.0,True
1499,32.0,Patrik JÃ¤rbyn,Sweden,,SWE,11,1:23.40,2002,Super G,Male,False,0:00.0,True
1498,34.0,Paul Accola,Switzerland,,SUI,10,1:23.33,2002,Super G,Male,False,0:00.0,True
1504,25.0,SÃ©bastien Fournier-Bidoz,France,,FRA,15,1:23.82,2002,Super G,Male,False,0:00.0,True
1497,26.0,Thomas Vonn,United States,,USA,9,1:23.22,2002,Super G,Male,False,0:00.0,True
1495,25.0,Christoph Gruber,Austria,,AUT,7,1:22.35,2002,Super G,Male,False,0:00.0,True
1494,24.0,Didier DÃ©fago,Switzerland,,SUI,6,1:22.27,2002,Super G,Male,False,0:00.0,True
1493,24.0,Bjarne Solbakken,Norway,,NOR,5,1:22.10,2002,Super G,Male,False,0:00.0,True
1492,29.0,Fritz Strobl,Austria,,AUT,4,1:21.92,2002,Super G,Male,False,0:00.0,True
1491,27.0,Andreas Schifferer,Austria,Bronze,AUT,3,1:21.83,2002,Super G,Male,False,0:00.0,True
1490,32.0,Stephan Eberharter,Austria,Silver,AUT,2,1:21.68,2002,Super G,Male,False,0:00.0,True
1496,28.0,Daron Rahlves,United States,,USA,8,1:22.48,2002,Super G,Male,False,0:00.0,True
1505,26.0,Roland Fischnaller,Italy,,ITA,17,1:23.87,2002,Super G,Male,False,0:00.0,True
1506,21.0,Patrick Staudacher,Italy,,ITA,18,1:23.95,2002,Super G,Male,False,0:00.0,True
1507,28.0,Kenneth Sivertsen,Norway,,NOR,19,1:24.16,2002,Super G,Male,False,0:00.0,True
940,19.0,MarÃ­a BelÃ©n Simari Birkner,Argentina,,ARG,20.0,2:55.92,2002,Combine,Women,False,0:00.0,True
941,28.0,Patrizia Bassis,Italy,,ITA,21.0,2:58.08,2002,Combine,Women,False,0:00.0,True
942,22.0,Alexandra Munteanu,Romania,,ROU,22.0,2:58.53,2002,Combine,Women,False,0:00.0,True
943,20.0,Gabriela MartinovovÃ¡,Czech Republic,,CZE,23.0,2:58.66,2002,Combine,Women,False,0:00.0,True
944,21.0,Rowena Bright,Australia,,AUS,24.0,3:10.68,2002,Combine,Women,False,0:00.0,True
1510,29.0,Max Rauffer,Germany,,GER,22,1:24.54,2002,Super G,Male,False,0:00.0,True
1509,23.0,Andrej Jerman,Slovenia,,SLO,21,1:24.35,2002,Super G,Male,False,0:00.0,True
1508,33.0,Christophe Saioni,France,,FRA,20,1:24.28,2002,Super G,Male,False,0:00.0,True
938,22.0,Lucia Recchia,Italy,,ITA,18.0,2:53.10,2002,Combine,Women,False,0:00.0,True
1516,21.0,Ivan Heimschild,Slovakia,,SVK,28,1:27.74,2002,Super G,Male,False,0:00.0,True
1517,23.0,Mykola Skriabin,Ukraine,,UKR,29,1:27.84,2002,Super G,Male,False,0:00.0,True
1518,19.0,NicolÃ¡s Arsel,Argentina,,ARG,30,1:28.55,2002,Super G,Male,False,0:00.0,True
575,19.0,MarÃ­a BelÃ©n Simari Birkner,Argentina,,ARG,35.0,1:46.97,2002,Downhill,Women,False,0:00.0,True
1543,25.0,AJ Bear,Australia,,AUS,,1:25.81,2002,Super G,Male,False,0:00.0,True
1542,29.0,Peter Pen,Slovenia,,SLO,,1:25.76,2002,Super G,Male,False,0:00.0,True
1541,27.0,Didier Cuche,Switzerland,,SUI,,1:20.82,2002,Super G,Male,False,0:00.0,True
573,22.0,Alexandra Munteanu,Romania,,ROU,33.0,1:46.29,2002,Downhill,Women,False,0:00.0,True
572,19.0,Chemmy Alcott,Great Britain,,GBR,32.0,1:45.98,2002,Downhill,Women,False,0:00.0,True
571,21.0,DagnÃ½ Linda KristjÃ¡nsdÃ³ttir,Iceland,,ISL,31.0,1:44.72,2002,Downhill,Women,False,0:00.0,True
570,20.0,Gabriela MartinovovÃ¡,Czech Republic,,CZE,30.0,1:44.25,2002,Downhill,Women,False,0:00.0,True
